(title "Radial Velocity")
(labels "Position" "Radial Velocity")

((xy/key/label "line-65")
0.742462	-0.0314794
0.741262	-0.0314823
0.740063	-0.0314852
0.738863	-0.0314881
0.737664	-0.0314911
0.736465	-0.0314941
0.735265	-0.0314971
0.734065	-0.0315002
0.732866	-0.0315033
0.731667	-0.0315065
0.730467	-0.0315097
0.729268	-0.0315129
0.728068	-0.0315161
0.726869	-0.0315195
0.725669	-0.0315228
0.72447	-0.0315262
0.72327	-0.0315296
0.722071	-0.031533
0.720871	-0.0315365
0.719672	-0.0315401
0.718472	-0.0315436
0.717273	-0.0315472
0.716073	-0.0315509
0.714874	-0.0315545
0.713674	-0.0315582
0.712475	-0.031562
0.711275	-0.0315658
0.710076	-0.0315696
0.708876	-0.0315735
0.707677	-0.0315774
0.706477	-0.0315813
0.705278	-0.0315853
0.704078	-0.0315893
0.702879	-0.0315933
0.701679	-0.0315974
0.70048	-0.0316016
0.69928	-0.0316057
0.698081	-0.0316099
0.696881	-0.0316142
0.695682	-0.0316184
0.694482	-0.0316227
0.693283	-0.0316271
0.692083	-0.0316315
0.690884	-0.0316359
0.689684	-0.0316404
0.688485	-0.0316449
0.687285	-0.0316494
0.686086	-0.031654
0.684886	-0.0316586
0.683687	-0.0316632
0.682487	-0.0316679
0.681288	-0.0316726
0.680088	-0.0316774
0.678889	-0.0316822
0.677689	-0.031687
0.67649	-0.0316919
0.67529	-0.0316968
0.674091	-0.0317018
0.672891	-0.0317068
0.671692	-0.0317118
0.670492	-0.0317169
0.669293	-0.031722
0.668093	-0.0317271
0.666894	-0.0317323
0.665694	-0.0317375
0.664495	-0.0317428
0.663295	-0.031748
0.662096	-0.0317534
0.660896	-0.0317587
0.659697	-0.0317642
0.658497	-0.0317696
0.657298	-0.0317751
0.656098	-0.0317806
0.654899	-0.0317862
0.653699	-0.0317918
0.6525	-0.0317974
0.6513	-0.0318031
0.650101	-0.0318088
0.648901	-0.0318145
0.647702	-0.0318203
0.646502	-0.0318262
0.645303	-0.031832
0.644103	-0.0318379
0.642904	-0.0318439
0.641704	-0.0318499
0.640505	-0.0318559
0.639305	-0.0318619
0.638106	-0.0318681
0.636906	-0.0318742
0.635707	-0.0318804
0.634507	-0.0318866
0.633308	-0.0318928
0.632108	-0.0318991
0.630909	-0.0319055
0.629709	-0.0319118
0.62851	-0.0319183
0.62731	-0.0319247
0.626111	-0.0319312
0.624911	-0.0319377
0.623712	-0.0319443
0.622512	-0.0319509
0.621313	-0.0319576
0.620113	-0.0319642
0.618914	-0.031971
0.617714	-0.0319777
0.616515	-0.0319845
0.615315	-0.0319914
0.614116	-0.0319983
0.612916	-0.0320052
0.611717	-0.0320122
0.610517	-0.0320192
0.609318	-0.0320262
0.608118	-0.0320333
0.606919	-0.0320404
0.605719	-0.0320476
0.60452	-0.0320548
0.60332	-0.0320621
0.602121	-0.0320694
0.600921	-0.0320767
0.599722	-0.0320841
0.598522	-0.0320915
0.597323	-0.0320989
0.596123	-0.0321064
0.594924	-0.0321139
0.593724	-0.0321215
0.592525	-0.0321291
0.591325	-0.0321368
0.590126	-0.0321445
0.588926	-0.0321522
0.587727	-0.03216
0.586527	-0.0321678
0.585328	-0.0321757
0.584128	-0.0321836
0.582929	-0.0321915
0.581729	-0.0321995
0.58053	-0.0322076
0.579331	-0.0322156
0.578131	-0.0322237
0.576932	-0.0322319
0.575732	-0.0322401
0.574533	-0.0322483
0.573333	-0.0322566
0.572134	-0.0322649
0.570934	-0.0322733
0.569735	-0.0322817
0.568535	-0.0322902
0.567336	-0.0322987
0.566136	-0.0323072
0.564937	-0.0323158
0.563737	-0.0323244
0.562538	-0.0323331
0.561338	-0.0323418
0.560139	-0.0323505
0.558939	-0.0323593
0.55774	-0.0323682
0.55654	-0.032377
0.555341	-0.032386
0.554141	-0.0323949
0.552942	-0.0324039
0.551742	-0.032413
0.550543	-0.0324221
0.549343	-0.0324312
0.548144	-0.0324404
0.546944	-0.0324497
0.545745	-0.0324589
0.544545	-0.0324683
0.543346	-0.0324776
0.542146	-0.032487
0.540947	-0.0324965
0.539747	-0.032506
0.538548	-0.0325155
0.537348	-0.0325251
0.536149	-0.0325348
0.534949	-0.0325444
0.53375	-0.0325542
0.53255	-0.0325639
0.531351	-0.0325737
0.530151	-0.0325836
0.528952	-0.0325935
0.527752	-0.0326035
0.526553	-0.0326135
0.525353	-0.0326235
0.524154	-0.0326336
0.522954	-0.0326437
0.521755	-0.0326539
0.520555	-0.0326642
0.519356	-0.0326744
0.518156	-0.0326848
0.516957	-0.0326951
0.515757	-0.0327055
0.514558	-0.032716
0.513358	-0.0327265
0.512159	-0.0327371
0.510959	-0.0327477
0.50976	-0.0327583
0.50856	-0.0327691
0.507361	-0.0327798
0.506161	-0.0327906
0.504962	-0.0328014
0.503762	-0.0328123
0.502563	-0.0328233
0.501363	-0.0328343
0.500164	-0.0328453
0.498964	-0.0328564
0.497765	-0.0328676
0.496565	-0.0328787
0.495366	-0.03289
0.494166	-0.0329013
0.492967	-0.0329126
0.491767	-0.032924
0.490568	-0.0329354
0.489368	-0.0329469
0.488169	-0.0329584
0.486969	-0.03297
0.48577	-0.0329817
0.48457	-0.0329934
0.483371	-0.0330051
0.482171	-0.0330169
0.480972	-0.0330287
0.479772	-0.0330406
0.478573	-0.0330526
0.477373	-0.0330646
0.476174	-0.0330766
0.474974	-0.0330887
0.473775	-0.0331009
0.472575	-0.0331131
0.471376	-0.0331253
0.470176	-0.0331376
0.468977	-0.03315
0.467777	-0.0331624
0.466578	-0.0331749
0.465378	-0.0331874
0.464179	-0.0332
0.462979	-0.0332126
0.46178	-0.0332253
0.46058	-0.033238
0.459381	-0.0332508
0.458181	-0.0332636
0.456982	-0.0332765
0.455782	-0.0332895
0.454583	-0.0333025
0.453383	-0.0333156
0.452184	-0.0333287
0.450984	-0.0333419
0.449785	-0.0333551
0.448585	-0.0333684
0.447386	-0.0333817
0.446186	-0.0333951
0.444987	-0.0334086
0.443787	-0.0334221
0.442588	-0.0334356
0.441388	-0.0334493
0.440189	-0.0334629
0.438989	-0.0334767
0.43779	-0.0334905
0.43659	-0.0335043
0.435391	-0.0335183
0.434191	-0.0335322
0.432992	-0.0335463
0.431792	-0.0335603
0.430593	-0.0335745
0.429394	-0.0335887
0.428194	-0.033603
0.426995	-0.0336173
0.425795	-0.0336317
0.424596	-0.0336461
0.423396	-0.0336606
0.422197	-0.0336752
0.420997	-0.0336898
0.419798	-0.0337045
0.418598	-0.0337193
0.417399	-0.0337341
0.416199	-0.0337489
0.415	-0.0337639
0.4138	-0.0337789
0.412601	-0.0337939
0.411401	-0.033809
0.410202	-0.0338242
0.409002	-0.0338395
0.407803	-0.0338548
0.406603	-0.0338702
0.405404	-0.0338856
0.404204	-0.0339011
0.403005	-0.0339167
0.401805	-0.0339323
0.400606	-0.033948
0.399406	-0.0339637
0.398207	-0.0339796
0.397007	-0.0339954
0.395808	-0.0340114
0.394608	-0.0340274
0.393409	-0.0340435
0.392209	-0.0340597
0.39101	-0.0340759
0.38981	-0.0340922
0.388611	-0.0341085
0.387411	-0.034125
0.386212	-0.0341414
0.385012	-0.034158
0.383813	-0.0341746
0.382613	-0.0341913
0.381414	-0.0342081
0.380214	-0.0342249
0.379015	-0.0342418
0.377815	-0.0342588
0.376616	-0.0342759
0.375416	-0.034293
0.374217	-0.0343102
0.373017	-0.0343274
0.371818	-0.0343447
0.370618	-0.0343622
0.369419	-0.0343796
0.368219	-0.0343972
0.36702	-0.0344148
0.36582	-0.0344325
0.364621	-0.0344503
0.363421	-0.0344681
0.362222	-0.034486
0.361022	-0.034504
0.359823	-0.0345221
0.358623	-0.0345402
0.357424	-0.0345585
0.356224	-0.0345768
0.355025	-0.0345951
0.353825	-0.0346136
0.352626	-0.0346321
0.351426	-0.0346507
0.350227	-0.0346694
0.349027	-0.0346882
0.347828	-0.034707
0.346628	-0.0347259
0.345429	-0.0347449
0.344229	-0.034764
0.34303	-0.0347832
0.34183	-0.0348024
0.340631	-0.0348218
0.339431	-0.0348412
0.338232	-0.0348607
0.337032	-0.0348802
0.335833	-0.0348999
0.334633	-0.0349196
0.333434	-0.0349394
0.332234	-0.0349593
0.331035	-0.0349793
0.329835	-0.0349994
0.328636	-0.0350196
0.327436	-0.0350398
0.326237	-0.0350601
0.325037	-0.0350806
0.323838	-0.0351011
0.322638	-0.0351216
0.321439	-0.0351423
0.320239	-0.0351631
0.31904	-0.0351839
0.31784	-0.0352049
0.316641	-0.0352259
0.315441	-0.035247
0.314242	-0.0352682
0.313042	-0.0352895
0.311843	-0.0353109
0.310643	-0.0353324
0.309444	-0.035354
0.308244	-0.0353756
0.307045	-0.0353974
0.305845	-0.0354192
0.304646	-0.0354412
0.303446	-0.0354632
0.302247	-0.0354853
0.301047	-0.0355075
0.299848	-0.0355298
0.298648	-0.0355522
0.297449	-0.0355747
0.296249	-0.0355973
0.29505	-0.03562
0.29385	-0.0356428
0.292651	-0.0356657
0.291451	-0.0356887
0.290252	-0.0357118
0.289052	-0.035735
0.287853	-0.0357582
0.286653	-0.0357816
0.285454	-0.0358051
0.284254	-0.0358286
0.283055	-0.0358523
0.281855	-0.0358761
0.280656	-0.0359
0.279456	-0.0359239
0.278257	-0.035948
0.277057	-0.0359722
0.275858	-0.0359964
0.274659	-0.0360208
0.273459	-0.0360453
0.27226	-0.0360699
0.27106	-0.0360946
0.269861	-0.0361193
0.268661	-0.0361442
0.267462	-0.0361692
0.266262	-0.0361943
0.265063	-0.0362195
0.263863	-0.0362448
0.262664	-0.0362702
0.261464	-0.0362957
0.260265	-0.0363213
0.259065	-0.036347
0.257866	-0.0363728
0.256666	-0.0363987
0.255467	-0.0364247
0.254267	-0.0364509
0.253068	-0.0364771
0.251868	-0.0365034
0.250669	-0.0365298
0.249469	-0.0365564
0.24827	-0.036583
0.24707	-0.0366097
0.245871	-0.0366366
0.244671	-0.0366635
0.243472	-0.0366906
0.242272	-0.0367177
0.241073	-0.0367449
0.239873	-0.0367723
0.238674	-0.0367997
0.237474	-0.0368273
0.236275	-0.0368549
0.235075	-0.0368826
0.233876	-0.0369104
0.232676	-0.0369384
0.231477	-0.0369664
0.230277	-0.0369945
0.229078	-0.0370227
0.227878	-0.0370509
0.226679	-0.0370793
0.225479	-0.0371078
0.22428	-0.0371363
0.22308	-0.0371649
0.221881	-0.0371936
0.220681	-0.0372224
0.219482	-0.0372512
0.218282	-0.0372801
0.217083	-0.0373091
0.215883	-0.0373382
0.214684	-0.0373673
0.213484	-0.0373964
0.212285	-0.0374257
0.211085	-0.0374549
0.209886	-0.0374842
0.208686	-0.0375135
0.207487	-0.0375429
0.206287	-0.0375723
0.205088	-0.0376017
0.203888	-0.0376311
0.202689	-0.0376605
0.201489	-0.0376899
0.20029	-0.0377193
0.19909	-0.0377487
0.197891	-0.037778
0.196691	-0.0378073
0.195492	-0.0378365
0.194292	-0.0378656
0.193093	-0.0378946
0.191893	-0.0379235
0.190694	-0.0379523
0.189494	-0.037981
0.188295	-0.0380095
0.187095	-0.0380378
0.185896	-0.0380659
0.184696	-0.0380938
0.183497	-0.0381214
0.182297	-0.0381488
0.181098	-0.0381758
0.179898	-0.0382026
0.178699	-0.0382289
0.177499	-0.0382549
0.1763	-0.0382805
0.1751	-0.0383056
0.173901	-0.0383302
0.172701	-0.0383543
0.171502	-0.0383778
0.170302	-0.0384007
0.169103	-0.038423
0.167903	-0.0384446
0.166704	-0.0384655
0.165504	-0.0384857
0.164305	-0.0385051
0.163105	-0.0385237
0.161906	-0.0385414
0.160706	-0.0385583
0.159507	-0.0385743
0.158307	-0.0385893
0.157108	-0.0386034
0.155908	-0.0386166
0.154709	-0.0386289
0.153509	-0.0386402
0.15231	-0.0386506
0.15111	-0.0386601
0.149911	-0.0386688
0.148711	-0.0386766
0.147512	-0.0386837
0.146312	-0.0386902
0.145113	-0.038696
0.143913	-0.0387015
0.142714	-0.0387066
0.141514	-0.0387115
0.140315	-0.0387164
0.139115	-0.0387214
0.137916	-0.0387268
0.136716	-0.0387325
0.135517	-0.038739
0.134317	-0.0387463
0.133118	-0.038755
0.131918	-0.0387667
0.130719	-0.0387846
0.129519	-0.0387457
0.12832	0
)
